wallet_address,account_id,deposits_count,deposits_total_amount,deposits_total_usd,withdraws_count,withdraws_total_amount,withdraws_total_usd,borrows_count,borrows_total_amount,borrows_total_usd,repays_count,repays_total_amount,repays_total_usd,liquidates_count,liquidates_total,liquidates_total_usd,liquidates_avg_usd,cluster,wallet_score
9096,0xa79f75d42d8ee2c41a136bd2895e7179a15098cf,5.0,5.374459990705245e+21,12618.696234788104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9097,0xa7a13659692239c143dae313a0116d5b5c18d26c,1.0,1e+18,217.758495219515,1.0,1.0000000017772093e+18,217.7584956065174,20.0,9338277031.0,9338.277031,6.0,4914000000.0,4914.0,0.0,0.0,0.0,0.0,0,75
9112,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,4.0,6.3041339149346855e+22,63011.47321808568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9099,0xa7aff93f8dd992315ee5d40154a8e4bd9afe76d2,1.0,1e+18,0.9899344102387375,1.0,5000036888750990.0,0.9048316755728231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9100,0xa7b95d2a2d10028cc4450e453151181cbcac74fc,8.0,1.9167653916040162e+21,3301.066090240313,7.0,1.931602111562875e+21,3245.6919777002618,9.0,5.000000000699998e+18,704.9998394001757,10.0,5.120440071367987e+18,560.608772580619,0.0,0.0,0.0,0.0,0,75
9101,0xa7baf7fb00659a7e5fadd43973d618468c45e179,0.0,0.0,0.0,2.0,1.6453333628916623e+20,165.65129472099568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9134,0xa84089f4787777bb1653626d8ab60a4ff275f41c,0.0,0.0,0.0,2.0,1.9870589600021734e+18,4.170096012170916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9135,0xa849011b25d418380230cddab765c5794dbf4d51,1.0,4e+18,4.003679317668178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9104,0xa7d02c4139d3124d609edb2d69ce1d1a2fbc37fb,1.0,8.909050397e+19,88.02060487163851,1.0,8.918835194505691e+19,89.11001072987295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9105,0xa7d30f0d3f3c8eb21a5388f5f5b8531685bc68ed,0.0,0.0,0.0,5.0,1.8757246691374398e+22,18979.688241394702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9106,0xa7dbaa3a2222ce39de499d65b1060f3b25bb8fe8,3.0,5.946819575289968e+21,5930.583236332099,3.0,6.003913027041312e+21,5993.645738434292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9107,0xa7e49cc49d9ba0057af6abd87dffbbd8563ca355,1.0,1.993891477e+19,20.205492040368377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9108,0xa7e94d933eb0c439dda357f61244a485246e97b8,0.0,0.0,0.0,1.0,4.400028726527461e+17,78.91891523899655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9109,0xa7e9cd3a8b3ed5045f65efe4b9ee6d2d782ccbb1,1.0,4.552932157586677e+21,4555.651300765743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9110,0xa7f12f3afc85de991c80a858b2e81fe22bd02fd1,2.0,1.190910727e+19,11.931037782841784,1.0,1.1909208254740515e+19,11.972223124312485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9111,0xa7f2ff6c6b16fc1cb2499d60ee16f2ca39f970df,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.9756134107138935e+22,50408.43522954706,17.0,5.587972820790242e+22,56894.83566390247,0.0,0.0,0.0,0.0,0,75
9098,0xa7adec5d0075d01cf00c5bff52b501fe9f6e987b,1.0,2e+17,51.16091887316071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9355,0xac1e9d1fc3693578a5b0fef8f85cd822e397e645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4985869336.0,1624.0755968790754,1624.0755968790754,0,75
9356,0xac211fc5e6fee8a23477bca32d9b9b7fe21669a5,0.0,0.0,0.0,1.0,4.682719587371869e+18,4.722375658541524,0.0,0.0,0.0,2.0,3900000000000000.0,0.7470300000000001,2.0,3723834702.0,0.7843814998765856,0.3921907499382928,0,75
9389,0xace3692ce9e5f9912583b4c4f1d4831090df3407,0.0,0.0,0.0,1.0,1.0421322794304594e+20,105.12904245733056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9390,0xacec78653275b9a220ed2ec7714d52d633d10a16,4.0,8.051826789056528e+18,10.23490833164873,2.0,6.058828341297368e+18,8.440359435103566,2.0,1.01000000000101e+18,2.017874265403656,2.0,1.015680644116778e+18,2.0235978822070355,0.0,0.0,0.0,0.0,0,75
9391,0xacee7e48eb7ac0357d49d5c21cc4c1b5cb13cedb,6.0,5.173710510664786e+21,3326.9747803286837,8.0,6.227698327826515e+21,4020.36342960371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9360,0xac3cd223a4d862270373613bedc940f083618c37,1.0,1.3998924959289749e+20,141.86086359335155,3.0,1.3999586915906542e+20,141.86757166112054,1.0,3.4603600323433306e+17,79.79673577126024,3.0,3.460395614680042e+17,79.7975563085148,0.0,0.0,0.0,0.0,0,75
9361,0xac46b32e92b7d421a92ca1029ee1ad0f71b3449a,2.0,7.767987100324458e+19,77.56161644093228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9362,0xac4bf061b45f3e4983595d3adaac5cffd59ba3a7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.174097208626552e+21,7172.088015065982,8.0,7.249563543796645e+21,7361.158252218855,0.0,0.0,0.0,0.0,0,75
9363,0xac4e4a214c57eac01c077841b0d5de3f3df76c28,1.0,1.3989907134678899e+19,14.015491063867257,1.0,1.3990772787025897e+19,14.140924761946486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9364,0xac531fe206ede816b4c97a3480ad48a4ab1d2a9b,4.0,2.5814742248000002e+20,170.77998326535004,3.0,2.5882332414137034e+20,167.3927083820172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9365,0xac53987c4607d9e5d89b4e7eaf3451da3c42ab47,0.0,0.0,0.0,1.0,2.738770200125319e+19,27.354501253496323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9366,0xac63313600e87da91eb4ff50ab3ad2c2a053aa22,3.0,2.3e+19,5678.405998018294,0.0,0.0,0.0,1.0,1.1562049816596497e+22,11562.928537799127,1.0,8e+21,7988.658507321551,0.0,0.0,0.0,0.0,0,75
9035,0xa64d6fb7018027e20039db50dd1b97584bc30760,1.0,8e+18,8.091185238451956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9368,0xac692be7a338eb59c5d5c3c49722a2d875512252,4.0,1.25543e+22,12541.880178038697,4.0,2.8e+21,2820.809466709654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9369,0xac6989f26b1577766ff38f13d3b1b723feddf729,3.0,1.203097075651698e+21,1194.5999726032994,2.0,1.218594031845203e+21,1222.515429338785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9370,0xac74689f10eddc4f08d5e8c21fd760845f1d10c0,0.0,0.0,0.0,4.0,7.023848594903558e+19,15702.869842453263,2.0,1.0518137294160963e+22,10514.231554983788,6.0,1.0551123763169482e+22,10477.866476841424,0.0,0.0,0.0,0.0,0,75
9371,0xac748828b907a98f7afd40ab0eea451953d91285,0.0,0.0,0.0,1.0,6.000104884163011e+18,6.019707052211485,1.0,1.58e+16,2.9183389902211863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9372,0xac79d6385ee06048665d619e63840d1168afa7e6,2.0,3.000326292300997e+21,2990.0012479538486,1.0,3.0285959983756476e+21,3036.888467219445,1.0,1000000000.0,1000.0,2.0,1003079526.0,1003.079526,0.0,0.0,0.0,0.0,0,75
9405,0xad2f43aeabf63fbe46b4acbc0b785fcfa43c9987,1.0,9.811885797091797e+18,9.820911058284644,1.0,9.813565870763184e+18,9.730932443850508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9406,0xad363e751175f4f3fac6ecfb0aac10b5f8285cde,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17000000000.0,17000.0,7.0,15270338358.0,15270.338358,0.0,0.0,0.0,0.0,0,75
9407,0xad3fcc3881735fd92a5b388d3883397143823a61,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.438023720037505e+21,2444.812136463621,1.0,2.6774378e+20,266.9764659754567,0.0,0.0,0.0,0.0,0,75
9376,0xac88113c302c69879cc1c395a7ebad0e11349f5e,0.0,0.0,0.0,1.0,1.2187603638804886e+21,1219.4952045818825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9377,0xac96032813e7798dbf88b97020b71603e39a0d8b,1.0,5.394282803428232e+20,537.240049401879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9378,0xac9a92bf33894ae8918c0b1f6e1efb03899aa441,1.0,1.2995335253648648e+22,2837.1199425779946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9379,0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e,5.0,1.5005379658246294e+22,18067.185049728592,4.0,1.5049493823770358e+22,17455.121416313043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9367,0xac6839669f1511c3a60020e42f2566d2eff0aed1,4.0,1.53e+19,15.327540196695118,1.0,1.5301767162996287e+19,15.288039964141545,1.0,3.5000000000000004e+16,7.561085867481761,1.0,3.5000109437537036e+16,7.561109509385036,0.0,0.0,0.0,0.0,0,75
9328,0xabaca9b14ab36667aa04ae7685644091faad5307,0.0,0.0,0.0,2.0,8.426931386561915e+21,8475.457813768584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9329,0xabb4b37098da48b1cd9c6f0a2ccdd6120718c28d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.845738782582612e+20,186.91680789410063,1.0,4.4666077951572e+18,4.59881242565999,0.0,0.0,0.0,0.0,0,75
9330,0xabbc8d8053cc3493233a72229a71208953680c9a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3242213512.0,34563.95442789206,34563.95442789206,0,75
9331,0xabc4663949dda51b438972d92ff8489816701767,1.0,2.11182e+18,2.11731849126855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9332,0xabc62d3c1a84a86b73b896fb6a411af73856ef79,1.0,1.1e+21,1095.910134655159,1.0,1.1005256149031955e+21,1103.65242217988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9333,0xabccb8f0a3c206bb0468c52ccc20f3b81077417b,0.0,0.0,0.0,1.0,3.3000039651606656e+17,56.13306744738293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9334,0xabd23be3a2ad0810c11d1e95c5497642b41c531b,1.0,2.6e+19,25.82589113540115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9335,0xabd7f063bdbfa34d702ab041ff20a16741984211,1.0,3.7e+17,101.87648520169684,0.0,0.0,0.0,1.0,50125891.0,50.125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9336,0xabd96a99555b8f22aa2b78c1b0ff2bddc2a598f7,0.0,0.0,0.0,1.0,9.70919099450843e+20,986.0714521954778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9337,0xabdb1f94bff885bd8933ac4f8aaacda4326491de,6.0,7.699802008658165e+21,7681.886337534264,1.0,1.309759814e+21,1301.8001539899253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9338,0xabdc9796fd1febe7377ecbb91be9ecdff4b5e977,0.0,0.0,0.0,3.0,6.0098999e+19,11078.7608465,3.0,2.9499802839576673e+22,6641.894496497447,4.0,2.9499802839576673e+22,6641.894496497447,0.0,0.0,0.0,0.0,0,75
9339,0xabdf9e9830d1689effd52576283b3d17cf6619b5,1.0,3.9874199665866716e+18,3.9920396833933114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9354,0xac11719dd03db03a4ee0825fe7888b09db42c736,1.0,9.6e+17,233.53885043045136,1.0,9.600050735878303e+17,241.73139432476606,1.0,1.71e+20,171.42607188067564,1.0,1.710830959795999e+20,170.8335678433897,0.0,0.0,0.0,0.0,0,75
9373,0xac7b30dd85c1eabc8c53b63c2474426e4fc5a0cc,1.0,5e+17,0.49878014654776964,1.0,5.0051739174245395e+17,0.49995202784402487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9374,0xac7dbc453fef51feddeebc849f89402a70e9a3da,0.0,0.0,0.0,1.0,1.1950040304558667e+17,20.165095511927525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9375,0xac853d5413d2672afcf04c1d7e450466807700e1,1.0,4.650703121314747e+19,46.77960878899672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9344,0xabf1f839862e4f1a28f7ed1bbdce8226fea493db,2.0,4.781919104738516e+21,4790.418496262411,1.0,4.841347034636729e+21,4838.870049997967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9345,0xabf26352aadaaa1cabffb3a55e378bac6bf15791,3.0,4e+18,4.002588483822717,4.0,3.504e+19,35.00991789452959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9346,0xabf475bae63395c96916a27ebcc0fc70ba5f4e64,1.0,2.967413637e+19,29.744152903150898,1.0,5.559646940783616e+19,55.54386207918955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9347,0xabfc0e430e71d252d970e24536e02ff4223be434,0.0,0.0,0.0,1.0,5.362233530123145e+19,53.44067486302178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9348,0xac09148957c66287c986cf8fa4ea80b53d59e5af,1.0,6.15008625e+21,6116.473398325804,1.0,6.157493325541073e+21,6142.918292539985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9349,0xac0bf430c03f1b70f94889965b9bf318880595e8,0.0,0.0,0.0,1.0,11011056.0,11.011056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9350,0xac0c75c77fb9a4f9273c8893a159d1e998a2782e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.000040351868236e+16,15.992582561939972,0.0,0.0,0.0,0.0,0,75
9351,0xac0fcef012f7fec5b170ddd81b51e25cc178c0ff,1.0,6e+16,0.05988925175258938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9352,0xac10c41ae246f2acaa3eeef2cd869faf58513e6d,4.0,2.3334680000009533e+18,2.3846209617867484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9353,0xac114149945788789e085a45bd86d78285649230,2.0,4.2e+20,422.408634566451,2.0,4.716217483440641e+20,472.0168523275874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9340,0xabe4bc276c7b82ab4516734bb01e90d0ded624f2,2.0,2.10483436e+19,21.098930371562542,1.0,2.104854199994571e+19,20.993440036073544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9408,0xad4b0951f38fc7a40bb9a5c522206d5a49378dad,4.0,3.109734812276035e+20,513.7396639594228,1.0,7.222839848094181e+17,207.16971907330293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9409,0xad4c3b9bf7183f04c3220839e7e894a694060c9f,2.0,3.9448664230841405e+18,3.8828728506567733,1.0,3.982166600590984e+18,3.9633706240865036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9410,0xad51ae2c62a9b471c3f3e0c7fca219af86980861,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.34701254561557e+21,2344.9206388734156,3.0,2.3540780036801558e+21,2358.658842338294,0.0,0.0,0.0,0.0,0,75
9411,0xad51d92ea96807bb28f7222d008d50a25e0ffab2,2.0,3.070360004e+19,30.667295453588387,1.0,3.07201906487236e+19,30.70391986800932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9412,0xad52d26c3a57764a289f5bb1cca0720e63f317ff,3.0,1.9932080852729917e+19,19.8938279996397,3.0,5.000000268587917e+17,506.4460756902074,7.0,8.87e+19,1198.0392855011685,3.0,4.348570242e+19,694.3635306452268,0.0,0.0,0.0,0.0,0,75
9413,0xad54d739ef647b3b29bb5043a16317bdc1ddc470,3.0,1.4859292978303481e+23,149347.81934532768,1.0,6.282571904098376e+22,62990.067604738135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9414,0xad55d7d10f70b2552aefa7628a2e653d3bcd7c2f,1.0,29020000.0,29.02,1.0,29450407.0,29.450407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9415,0xad56935be2813f35a5a29626a2d1362d6c49c47c,3.0,7.943870144762292e+20,1535.9122582886466,1.0,746280086.0,746.280086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9416,0xad5c54d656589299bd9a9727ca96df8ddb913479,1.0,7e+18,1459.6616517863886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9417,0xad5cd72d56e28ac047e4e0e06a56a320f8e251a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31184908926.0,20758.31801604079,20758.31801604079,0,75
9418,0xad5d62710910b15e3c9a8cdb335eaa87275faf7b,1.0,1.5e+18,1.490124022689434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9419,0xad670fa9afe106b1d6fcafbbe71f40736340ff02,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2750000000090154e+21,11281.32530814056,9.0,2.2855521124442332e+21,11400.943524757897,0.0,0.0,0.0,0.0,0,75
9380,0xac9e6fa8ad5214f365e99ee96227598ea1e4b20c,1.0,3.136305173e+21,3096.530884115373,1.0,3.1364053919545075e+21,3168.984513970185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9453,0xae06f8b423f441adc1de89b61bfcbb71367795fb,1.0,8.12146370117403e+19,26.199833174969154,1.0,8.12147311942054e+19,26.771713864720518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9454,0xae0bce12a8b8ed5dcf9ebc98ed115305119d8ed7,1.0,1.7000000000000002e+16,3.8380471042962463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9455,0xae0fbb4ab23cdb56fccc898b8c86b591db379e0f,0.0,0.0,0.0,2.0,7.286e+17,122.49849634755034,1.0,1.7001255021246906e+20,168.91745692838293,3.0,1.7016758459574007e+20,170.71085506472923,0.0,0.0,0.0,0.0,0,75
9424,0xad84f4dd1732c1264f56c65ad2f93cc5315396a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3520296381966428e+18,234.63798356083643,0.0,0.0,0.0,0.0,0,75
9425,0xad87b29b00b2fae8edc8c4b5918c6fc4bde926e7,1.0,2.1553662555611745e+18,2.1516070028056493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9426,0xad8c540a8b291529a12bdde08bf352cdcfc76bc4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0331138107130838e+17,26.164997708928873,2.0,13483636.0,13.483636,0.0,0.0,0.0,0.0,0,75
9427,0xad8e19688a2b5e0bd24624ec444d242bac72bd76,0.0,0.0,0.0,1.0,1.2171740115405054e+19,12.268159532836648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9428,0xad8ea567be66ead9f54a733b3a5d51946161d9e1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.30754668463797e+17,0.8284143354921069,1.0,8.238955437798019e+17,0.82157453376381,0.0,0.0,0.0,0.0,0,75
9429,0xad923feeeef3598217bd2d7d5d1181d8c386ca88,10.0,4.535725123367143e+20,1481.7041243473336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9430,0xad94a7316c6ede9679c817696730a0a04011f438,0.0,0.0,0.0,1.0,3.5271915658764136e+19,35.21528295602243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9431,0xad9c22b131aafbaef76f05be5d3ed923c12a8526,0.0,0.0,0.0,1.0,350000000.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9432,0xad9d33fb658aadc2db11e8c57dd833f90a0e9101,1.0,1.39103123e+19,13.743261605206442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9420,0xad6a74993201e4a0e43beebf3a8e3fab4c2eda4e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72867.0,6.369393592753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9381,0xac9f3d30c0e20cfc336829967d6a76808e0fb632,1.0,6.05e+20,599.7809955728441,1.0,6.112986e+20,605.3663507677257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9382,0xacb5b03db787fbb6f3458fab49359a09ba15aaee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210000000.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9383,0xacbd92681fbfffd5dcbe409a4cf5d954be95d388,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.500000292263118e+18,7.526765426711657,1.0,3.7510718062300365e+18,3.7178993392259367,0.0,0.0,0.0,0.0,0,75
9384,0xacc0e971c273af3f49f82029ad297d0898d8a266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61520292287693.0,93047.35303326478,31015.784344421594,0,75
9385,0xacc2e1716e26b86ff10d9d769cae8a27fe5aebdf,3.0,1.0436847815111674e+21,1045.84800261502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9386,0xacc3a691472676bd2d572559745cf29d426be746,0.0,0.0,0.0,1.0,1.99e+20,200.5655086153455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9387,0xacd96e2e018a4978e90014be09cf9cc0bbcf9e42,1.0,2.6654600535021785e+19,26.54920051724708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9388,0xace2db9b7a963985cd0bb5aa36761e7aab32bcb8,0.0,0.0,0.0,2.0,5.000006340000078e+18,5.102124512627101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9421,0xad6fe43fc3d9cda921f425a87225880da4ca06fd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6140722334547424e+20,160.00912916411292,3.0,1.6156720697286338e+20,159.81303194699123,0.0,0.0,0.0,0.0,0,75
9422,0xad7f84324d7e4e042ac6bce6f29c2f9b4f536cc6,1.0,1.2960417008834956e+20,130.0328813877295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9423,0xad81e01b66d69f45d557d93bc746bfc3db85bcae,11.0,2.966174333144118e+21,3272.0540339780605,5.0,1.9750164596981223e+21,2283.4605889711584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9392,0xacf651aad1cbb0fd2c7973e2510d6f63b7e440c9,0.0,0.0,0.0,31.0,1.8995865605180336e+23,191664.09083603747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9439,0xadb93d31362b2aaf970cc7871fd79ed2d5706d55,3.0,6.172576255584951e+19,780.3644727140468,2.0,4.647663654804553e+19,250.34071901581274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9394,0xacfa0ec35b6e652a0904c9617823cb77b88230d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32404047851.0,380.6672634077259,76.13345268154518,0,75
9395,0xacfa1c0a40ef81872fb7a674a406ef25164dcbd8,7.0,3.3200751956776334e+20,204.6752841443805,3.0,3.3366363997506116e+20,175.6641410441414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9396,0xad06618654d5282b0f63a52d9b7b74abcf0edce2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,432025925.0,17.328644262329014,17.328644262329014,0,75
9397,0xad0c3f5673c81b890ffb827aa77105e61957a259,0.0,0.0,0.0,1.0,3e+19,29.758085252025868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9398,0xad11ecff5bc3b6524e524d5c79c849b7830b6c9c,0.0,0.0,0.0,1.0,2.76e+16,5.482947000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9399,0xad18b370f7359bcb2ae510fd06e13dc749cbe19c,1.0,8.435758594699129e+21,8435.361674507654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9400,0xad1a511c75262caadebb8453a02bf6c4809dbf57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2545668527234.0,539.8033751999718,539.8033751999718,0,75
9401,0xad1aefbf3fd6b74181313bd1ee5d14e4af0af6ce,0.0,0.0,0.0,2.0,2.9997187246608404e+19,130.24726750227308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9402,0xad1bd39e682a7b460976e5736330fa2605f39212,5.0,5.556e+19,55.69889627882098,1.0,5.5e+19,54.83063435954474,1.0,1700000000000000.0,0.3937644728639763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
